Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
DASCAM CORRETORA DE CAMBIO S.A.;65645137;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;707;0;707;919;NA;NA;NA;NA;0;NA;919;NA;NA%;NA%;77,02%;NA%;27,48%
DATABANK CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;76631522;n2;;I;2;CURITIBA;PR;09/2001;NA;NA;642;0;642;915;NA;NA;NA;NA;0;NA;915;NA;NA%;NA%;70,22%;NA%;21,46%
PAVARINI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;15227994;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;880;0;880;891;NA;NA;NA;NA;0;NA;891;NA;NA%;NA%;98,74%;NA%;36,88%
MATONE CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;89960090;n2;;I;2;PORTO ALEGRE;RS;09/2001;NA;NA;794;0;794;880;NA;NA;NA;NA;0;NA;880;NA;NA%;NA%;90,21%;NA%;4,41%
NOMINAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;76637263;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;1.920;0;1.920;410;NA;NA;NA;NA;462;NA;872;NA;NA%;NA%;220,16%;NA%;10,84%
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73279093;n2;;I;2;CHAPECO;SC;09/2001;NA;NA;331;0;331;117;NA;NA;NA;NA;747;NA;864;NA;NA%;NA%;38,36%;NA%;5,09%
ORLA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;92904564;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;1.921;0;1.921;548;NA;NA;NA;NA;307;NA;855;NA;NA%;NA%;224,56%;NA%;17,51%
EQUACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;32206377;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;810;0;810;850;NA;NA;NA;NA;0;NA;850;NA;NA%;NA%;95,23%;NA%;3,38%
CATEDRAL - CORRETORA DE CAMBIO E TITULOS MOBILIARIOS LTDA;15230501;n2;;I;2;SALVADOR;BA;09/2001;NA;NA;795;0;795;850;NA;NA;NA;NA;0;NA;850;NA;NA%;NA%;93,49%;NA%;4,78%
BESC-DISTRIBUIDORA DE TITS.E VALS.MOBILIARIOS SA-BESCVAL;82518523;n2;;I;1;FLORIANOPOLIS;SC;09/2001;NA;NA;6.150;0;6.150;820;NA;NA;NA;NA;0;NA;820;NA;NA%;NA%;750,17%;NA%;5,90%
GUEDES DE ALCANTARA DISTRIBUIDORA DE TITULOS VAL MOBIL LTDA;71466445;n2;;I;2;SOROCABA;SP;09/2001;NA;NA;627;0;627;769;NA;NA;NA;NA;29;NA;798;NA;NA%;NA%;78,54%;NA%;15,93%
ESCRITORIO RIZZO DISTRIBUIDORA TITS VALS MOBILIARIOS LTDA;62094123;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;601;0;601;798;NA;NA;NA;NA;0;NA;798;NA;NA%;NA%;75,41%;NA%;101,66%
GAMEX MILLENNIUM CCVM S/A;7147382;n2;;I;2;FORTALEZA;CE;09/2001;NA;NA;759;0;759;785;NA;NA;NA;NA;0;NA;785;NA;NA%;NA%;96,69%;NA%;13,32%
DADALTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;92775964;n2;;I;2;VITORIA;ES;09/2001;NA;NA;2.042;0;2.042;784;NA;NA;NA;NA;0;NA;784;NA;NA%;NA%;260,36%;NA%;36,65%
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;646;0;646;299;NA;NA;NA;NA;479;NA;779;NA;NA%;NA%;82,99%;NA%;7,86%
QUANTIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;68726611;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;525;0;525;777;NA;NA;NA;NA;0;NA;777;NA;NA%;NA%;67,51%;NA%;0,00%
AGK CORRETORA DE CAMBIO LTDA;250699;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;393;0;393;759;NA;NA;NA;NA;0;NA;759;NA;NA%;NA%;51,78%;NA%;33,48%
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RGS;3618104;b3C;;I;2;PORTO ALEGRE;RS;09/2001;NA;NA;474;0;474;759;NA;NA;NA;NA;0;NA;759;NA;NA%;NA%;62,45%;NA%;3,86%
UNITAS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44077014;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;674;0;674;758;NA;NA;NA;NA;0;NA;759;NA;NA%;NA%;88,81%;NA%;7,34%
ATTUAL CORRETORA DE CAMBIO, TITULOS E VAL. MOBILIARIOS LTDA;4967022;n2;;I;2;MANAUS;AM;09/2001;NA;NA;1.013;0;1.013;739;NA;NA;NA;NA;0;NA;739;NA;NA%;NA%;137,12%;NA%;0,00%
MULTICRED - CORRETORA DE VALORES E CAMBIO S.A.;419291;n2;;I;2;BRASILIA;DF;09/2001;NA;NA;615;0;615;729;NA;NA;NA;NA;0;NA;729;NA;NA%;NA%;84,33%;NA%;0,00%
APORTE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;62090873;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;457;0;457;726;NA;NA;NA;NA;0;NA;726;NA;NA%;NA%;63,04%;NA%;32,18%
EKOBANK CORRETORA DE CAMBIO, TITULOS E VAL. MOBIL. LTDA.;3429275;n2;;I;2;RECIFE;PE;09/2001;NA;NA;1.280;0;1.280;721;NA;NA;NA;NA;0;NA;721;NA;NA%;NA%;177,55%;NA%;2,46%
BVL CORRETORA DE VALORES S/A;17311705;n2;;I;2;BELO HORIZONTE;MG;09/2001;NA;NA;418;0;418;718;NA;NA;NA;NA;0;NA;718;NA;NA%;NA%;58,26%;NA%;41,10%
EXPRINTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTD;61679874;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;1.102;0;1.102;673;NA;NA;NA;NA;41;NA;714;NA;NA%;NA%;154,27%;NA%;4,17%
SAGRES DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;62050554;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;654;0;654;710;NA;NA;NA;NA;0;NA;710;NA;NA%;NA%;92,05%;NA%;10,10%
NUMBER ONE SOCIEDADE CORRETORA DE CAMBIO LTDA.;68742204;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;399;0;399;703;NA;NA;NA;NA;0;NA;703;NA;NA%;NA%;56,74%;NA%;30,25%
DEBONI CORRETORA - CAMBIO E VALORES MOBILIARIOS LTDA.;77162881;n2;;I;2;CURITIBA;PR;09/2001;NA;NA;957;0;957;675;NA;NA;NA;NA;4;NA;679;NA;NA%;NA%;140,92%;NA%;23,93%
CCC DO NORTE DO BRASIL - SICOOB CENTRALNORTE;3502131;b3C;;I;2;PORTO VELHO;RO;09/2001;NA;NA;356;0;356;659;NA;NA;NA;NA;0;NA;659;NA;NA%;NA%;53,95%;NA%;51,89%
LLA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;67600379;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;600;0;600;653;NA;NA;NA;NA;0;NA;653;NA;NA%;NA%;91,86%;NA%;47,80%
CONSULTRADE-CORRETORA DE CAMBIO, TIT. E VAL. MOBIL. LTDA;17434432;n2;;I;2;BELO HORIZONTE;MG;09/2001;NA;NA;401;0;401;643;NA;NA;NA;NA;0;NA;643;NA;NA%;NA%;62,34%;NA%;2,64%
CAIXA FORTE S/A. - CREDITO IMOBILIARIO;10336733;n1;;I;2;TERESINA;PI;09/2001;NA;NA;104;0;104;640;NA;NA;NA;NA;0;NA;640;NA;NA%;NA%;16,22%;NA%;79,67%
POLINVEST CORRETORA DE CAMBIO, TIT. E VAL. MOBILIARIOS LTDA;52915386;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;578;0;578;639;NA;NA;NA;NA;0;NA;639;NA;NA%;NA%;90,57%;NA%;53,53%
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;990;0;990;633;NA;NA;NA;NA;0;NA;633;NA;NA%;NA%;156,35%;NA%;12,50%
PREMIUM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33331786;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;1.431;0;1.431;630;NA;NA;NA;NA;0;NA;630;NA;NA%;NA%;227,20%;NA%;5,79%
ESCRITORIO RUY LAGE SOCIEDADE CORRETORA DE TITULOS LTDA;17305319;n2;;I;2;BELO HORIZONTE;MG;09/2001;NA;NA;369;0;369;629;NA;NA;NA;NA;0;NA;629;NA;NA%;NA%;58,64%;NA%;13,01%
CONQUISTA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS LTDA;96348875;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;884;0;884;610;NA;NA;NA;NA;0;NA;610;NA;NA%;NA%;144,84%;NA%;7,75%
DOMINIO SA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;60925989;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;1.052;0;1.052;607;NA;NA;NA;NA;0;NA;607;NA;NA%;NA%;173,35%;NA%;5,73%
TIME - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;58232208;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;1.172;0;1.172;585;NA;NA;NA;NA;1;NA;586;NA;NA%;NA%;200,04%;NA%;14,19%
DECYSEO CORRETORA DE CAMBIO LTDA;94968518;n2;;I;2;PORTO ALEGRE;RS;09/2001;NA;NA;239;0;239;582;NA;NA;NA;NA;0;NA;582;NA;NA%;NA%;41,05%;NA%;37,80%
CARAVELLO S.A - CORRETORA DE CAMBIO;3136334;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;372;0;372;581;NA;NA;NA;NA;0;NA;581;NA;NA%;NA%;64,06%;NA%;0,00%
J. MALUCELLI CORRETORA DE VALORES LTDA;76621457;n2;;I;2;CURITIBA;PR;09/2001;NA;NA;2.646;0;2.646;574;NA;NA;NA;NA;0;NA;574;NA;NA%;NA%;461,00%;NA%;3,95%
RENOVA CORRETORA DE CAMBIO LTDA;72760713;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;439;0;439;570;NA;NA;NA;NA;0;NA;570;NA;NA%;NA%;77,04%;NA%;59,27%
KARTEL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;17362484;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;544;0;544;560;NA;NA;NA;NA;0;NA;560;NA;NA%;NA%;97,32%;NA%;6,47%
STATUS CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;46778320;n2;;I;2;SANTOS;SP;09/2001;NA;NA;644;0;644;557;NA;NA;NA;NA;0;NA;557;NA;NA%;NA%;115,72%;NA%;20,62%
MORGAN STANLEY DEAN WITTER DTVM S/A;2801938;n2;;I;3;SAO PAULO;SP;09/2001;NA;NA;40.780;0;40.780;548;NA;NA;NA;NA;0;NA;548;NA;NA%;NA%;7.447,98%;NA%;0,00%
FRACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;64414832;n2;;I;2;BELO HORIZONTE;MG;09/2001;NA;NA;212;0;212;303;NA;NA;NA;NA;220;NA;523;NA;NA%;NA%;40,55%;NA%;1,83%
BEM-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;66670;n2;;I;1;SAO LUIS;MA;09/2001;NA;NA;1.797;0;1.797;491;NA;NA;NA;NA;0;NA;491;NA;NA%;NA%;366,19%;NA%;0,00%
EUROINVEST S/A CORRETORA DE CAMBIO,TITS.E VALS.MOBILIARIOS;34190991;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;627;0;627;490;NA;NA;NA;NA;0;NA;490;NA;NA%;NA%;127,96%;NA%;0,00%
COLUNA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;460065;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;631;0;631;482;NA;NA;NA;NA;0;NA;482;NA;NA%;NA%;130,92%;NA%;18,81%
ASM ASSET MANAGEMENT DISTRIBUIDORA DE TITS E VALS MOBS LTDA.;2678955;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;622;0;622;473;NA;NA;NA;NA;0;NA;473;NA;NA%;NA%;131,47%;NA%;51,06%
S. HAYATA CORRETORA DE CAMBIO LTDA;67391821;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;418;0;418;467;NA;NA;NA;NA;0;NA;467;NA;NA%;NA%;89,38%;NA%;48,70%
INVESTRUST DIST. TIT. E VAL. MOB. LTDA;3882245;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;603;0;603;462;NA;NA;NA;NA;0;NA;462;NA;NA%;NA%;130,60%;NA%;0,00%
FLUXO CORRETORA DE CAMBIO LTDA;34562942;n2;;I;2;BARUERI;SP;09/2001;NA;NA;610;0;610;440;NA;NA;NA;NA;0;NA;440;NA;NA%;NA%;138,44%;NA%;8,57%
B & T ASSOCIADOS CORRETORA DE CAMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;437;0;437;438;NA;NA;NA;NA;0;NA;438;NA;NA%;NA%;99,76%;NA%;40,18%
NGO-ASSOCIADOS CORRETORA DE CAMBIO LTDA.;65635377;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;362;0;362;431;NA;NA;NA;NA;0;NA;431;NA;NA%;NA%;84,03%;NA%;46,09%
FRIZZO PECUNIA DISTRIBUIDORA TITULOS VALORES MOBIL.LTDA.;62264924;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;730;0;730;428;NA;NA;NA;NA;2;NA;430;NA;NA%;NA%;169,70%;NA%;0,13%
PATACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;59615005;n2;;I;2;SOROCABA;SP;09/2001;NA;NA;558;0;558;420;NA;NA;NA;NA;0;NA;420;NA;NA%;NA%;132,70%;NA%;27,79%
OMNI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;997804;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;582;0;582;410;NA;NA;NA;NA;0;NA;410;NA;NA%;NA%;141,83%;NA%;56,95%
VISION CORRETORA DE CAMBIO LTDA;4062902;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;451;0;451;401;NA;NA;NA;NA;0;NA;401;NA;NA%;NA%;112,24%;NA%;20,10%
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;447;0;447;400;NA;NA;NA;NA;0;NA;400;NA;NA%;NA%;111,57%;NA%;18,72%
CREDIBEL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1963219;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;1.239;0;1.239;34;NA;NA;NA;NA;362;NA;396;NA;NA%;NA%;312,88%;NA%;0,00%
GRACO CORRETORA DE CAMBIO S.A.;65982589;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;361;0;361;391;NA;NA;NA;NA;0;NA;391;NA;NA%;NA%;92,18%;NA%;16,17%
INVESTNORTE - CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;9493503;n2;;I;2;RECIFE;PE;09/2001;NA;NA;393;0;393;390;NA;NA;NA;NA;0;NA;390;NA;NA%;NA%;100,84%;NA%;35,26%
BH-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;71289359;n2;;I;2;BELO HORIZONTE;MG;09/2001;NA;NA;356;0;356;389;NA;NA;NA;NA;0;NA;389;NA;NA%;NA%;91,32%;NA%;65,37%
DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS MADEL LTDA;92886100;n2;;I;2;PORTO ALEGRE;RS;09/2001;NA;NA;1.440;0;1.440;136;NA;NA;NA;NA;249;NA;385;NA;NA%;NA%;373,67%;NA%;0,07%
MACRO - CORRETORA DE CAMBIO E TITULOS MOBILIARIOS LTDA;15219389;n2;;I;2;SALVADOR;BA;09/2001;NA;NA;310;0;310;383;NA;NA;NA;NA;0;NA;383;NA;NA%;NA%;80,99%;NA%;22,18%
POSITIVA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;40161713;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;1.605;0;1.605;381;NA;NA;NA;NA;0;NA;381;NA;NA%;NA%;421,46%;NA%;17,44%
FOURTRADE CORRETORA DE CAMBIO LTDA;40353377;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;400;0;400;374;NA;NA;NA;NA;0;NA;374;NA;NA%;NA%;107,01%;NA%;57,43%
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;4257795;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;555;0;555;370;NA;NA;NA;NA;3;NA;372;NA;NA%;NA%;148,99%;NA%;0,00%
J. ALVES CORRETORA DE CAMBIO LTDA;69078350;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;591;0;591;372;NA;NA;NA;NA;0;NA;372;NA;NA%;NA%;158,88%;NA%;11,95%
OBOE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;1581283;n2;;I;2;FORTALEZA;CE;09/2001;NA;NA;532;0;532;366;NA;NA;NA;NA;0;NA;366;NA;NA%;NA%;145,57%;NA%;62,77%
AGENTE BR SOCIEDADE CORRETORA DE CAMBIO LTDA;66595083;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;493;0;493;355;NA;NA;NA;NA;1;NA;356;NA;NA%;NA%;138,57%;NA%;26,26%
MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;569;0;569;340;NA;NA;NA;NA;0;NA;340;NA;NA%;NA%;167,17%;NA%;0,63%
DIRETRIZ - CORRETORA DE CAMBIO LTDA.;4567240;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;350;0;350;267;NA;NA;NA;NA;70;NA;336;NA;NA%;NA%;104,04%;NA%;48,83%
CENTRAL DAS COOPERATIVAS DE CREDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;09/2001;NA;NA;210;0;210;334;NA;NA;NA;NA;0;NA;334;NA;NA%;NA%;62,84%;NA%;53,52%
ACTION CORRETORA DE CAMBIO SA;92856905;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;397;0;397;318;NA;NA;NA;NA;0;NA;318;NA;NA%;NA%;124,72%;NA%;39,13%
MULTIBROKER DISTRIBUIDORA DE TITULOS E VAL MOBILIARIOS S.A.;997185;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;641;0;641;316;NA;NA;NA;NA;1;NA;317;NA;NA%;NA%;202,03%;NA%;0,00%
DIVESP DISTRIBUIDORA DE TIT E VAL MOB DO EST DE S PAULO S/A;46375853;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;26;0;26;303;NA;NA;NA;NA;0;NA;303;NA;NA%;NA%;8,68%;NA%;0,00%
LEANDRO E ASSOCIADOS CORRETORA DE CAMBIO LTDA;42066258;n2;;I;2;SALVADOR;BA;09/2001;NA;NA;264;0;264;296;NA;NA;NA;NA;0;NA;296;NA;NA%;NA%;88,95%;NA%;22,07%
INVESTMONEY DISTRIBUIDORA DE TITULOS E VALORES MOBILS. LTDA;329598;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;575;0;575;293;NA;NA;NA;NA;0;NA;293;NA;NA%;NA%;196,22%;NA%;1,25%
ICARO CORRETORA DE CAMBIO LTDA;72556996;n2;;I;2;CURITIBA;PR;09/2001;NA;NA;346;0;346;290;NA;NA;NA;NA;1;NA;291;NA;NA%;NA%;118,96%;NA%;36,70%
TLACH CORRETORA DE CAMBIO LTDA.;35028018;n2;;I;2;SANTO ANDRE;SP;09/2001;NA;NA;355;0;355;290;NA;NA;NA;NA;0;NA;290;NA;NA%;NA%;122,26%;NA%;46,46%
BANTRIAL - CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;11031473;n2;;I;2;RECIFE;PE;09/2001;NA;NA;466;0;466;288;NA;NA;NA;NA;0;NA;288;NA;NA%;NA%;161,93%;NA%;0,16%
NOVO NORTE CORRETORA DE CAMBIO LTDA;61802955;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;590;0;590;278;NA;NA;NA;NA;0;NA;278;NA;NA%;NA%;212,13%;NA%;8,70%
EBADIVAL - E. BAGGIO DISTRIB. DE TITS. E VALS. MOBS. LTDA;89784367;n2;;I;2;CURITIBA;PR;09/2001;NA;NA;431;0;431;278;NA;NA;NA;NA;0;NA;278;NA;NA%;NA%;154,87%;NA%;7,77%
SWAP SOCIEDADE CORRETORA DE CAMBIO LTDA.;73315335;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;364;0;364;271;NA;NA;NA;NA;0;NA;271;NA;NA%;NA%;134,01%;NA%;17,85%
CORREPARTI CORRETORA DE CAMBIO LTDA;80202872;n2;;I;2;CURITIBA;PR;09/2001;NA;NA;283;0;283;261;NA;NA;NA;NA;1;NA;261;NA;NA%;NA%;108,13%;NA%;36,89%
ADVALOR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33824012;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;2.049;0;2.049;261;NA;NA;NA;NA;0;NA;261;NA;NA%;NA%;786,35%;NA%;7,92%
APEMAT CREDITO IMOBILIARIO S.A.;1507409;n1;;I;2;CAMPO GRANDE;MS;09/2001;NA;NA;3.141;249;3.389;259;NA;NA;NA;NA;0;NA;259;NA;NA%;NA%;1.306,31%;NA%;25,86%
STARINVEST S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;11513306;n2;;I;2;RECIFE;PE;09/2001;NA;NA;694;0;694;248;NA;NA;NA;NA;0;NA;248;NA;NA%;NA%;280,18%;NA%;6,32%
AVIPAM CORRETORA DE CAMBIO LTDA.;3443143;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;471;0;471;233;NA;NA;NA;NA;0;NA;233;NA;NA%;NA%;202,44%;NA%;0,00%
ADICAO CORRETORA DE CAMBIO LTDA;73066599;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;352;0;352;227;NA;NA;NA;NA;0;NA;227;NA;NA%;NA%;155,33%;NA%;22,90%
SINTONIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1960479;n2;;I;2;BRASILIA;DF;09/2001;NA;NA;670;0;670;226;NA;NA;NA;NA;0;NA;226;NA;NA%;NA%;296,64%;NA%;21,07%
SCHRODER-MONTEIRO ARANHA DISTRIBUIDORA DE TIT E VAL MOB S/A;92886662;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;206;206;412;226;NA;NA;NA;NA;0;NA;226;NA;NA%;NA%;182,47%;NA%;0,00%
OBJETIVA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LT;30456180;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;-556;0;-556;201;NA;NA;NA;NA;0;NA;201;NA;NA%;NA%;-276,74%;NA%;0,00%
CCECM DAS UNICREDS DO ESTADO DO PARANA;3046391;b3C;;I;2;CASCAVEL;PR;09/2001;NA;NA;314;0;314;201;NA;NA;NA;NA;0;NA;201;NA;NA%;NA%;156,56%;NA%;14,06%
EXIM CORRETORA DE CAMBIO LTDA;73302408;n2;;I;2;PORTO ALEGRE;RS;09/2001;NA;NA;257;0;257;194;NA;NA;NA;NA;0;NA;194;NA;NA%;NA%;132,25%;NA%;45,76%
SANTINVEST S.A. DISTRIBUIDORA DE TIT. E VALORES MOBILIARIOS;122328;n2;;I;2;FLORIANOPOLIS;SC;09/2001;NA;NA;841;0;841;176;NA;NA;NA;NA;6;NA;182;NA;NA%;NA%;460,95%;NA%;2,17%
CREDICORP CORRETORA DE CAMBIO LTDA.;72182306;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;460;0;460;182;NA;NA;NA;NA;0;NA;182;NA;NA%;NA%;253,46%;NA%;14,73%
TREVISO CORRETORA DE CAMBIO LTDA;2992317;n2;;I;2;SAO PAULO;SP;09/2001;NA;NA;379;0;379;180;NA;NA;NA;NA;0;NA;180;NA;NA%;NA%;210,39%;NA%;31,19%
BRASIL CENTRAL S.A. DISTRIBUIDORA DE TIT. E VAL. MOBILIARIOS;33488222;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;490;100;590;175;NA;NA;NA;NA;0;NA;175;NA;NA%;NA%;337,33%;NA%;7,88%
CCECM DAS UNICREDS DO ESTADO DE MATO GROSSO DO SUL LTDA;2588604;b3C;;I;2;CAMPO GRANDE;MS;09/2001;NA;NA;224;0;224;169;NA;NA;NA;NA;0;NA;169;NA;NA%;NA%;132,64%;NA%;20,51%
MEGA'CRED DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTD;86911302;n2;;I;2;CURITIBA;PR;09/2001;NA;NA;378;0;378;162;NA;NA;NA;NA;2;NA;163;NA;NA%;NA%;231,38%;NA%;24,09%
MODAL - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;1302766;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;3.722;0;3.722;161;NA;NA;NA;NA;0;NA;161;NA;NA%;NA%;2.305,50%;NA%;0,46%
ERG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;39905708;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;NA;NA;575;0;575;160;NA;NA;NA;NA;0;NA;160;NA;NA%;NA%;360,36%;NA%;5,00%
CCECM DAS UNICREDS DA AMAZONIA OCIDENTAL LTDA;2470935;b3C;;I;2;MANAUS;AM;09/2001;NA;NA;225;0;225;140;NA;NA;NA;NA;0;NA;140;NA;NA%;NA%;161,16%;NA%;12,97%
CM CAPITAL MARKETS CORRETORA DE CAMBIO LTDA;2671743;n2;;I;3;SAO PAULO;SP;09/2001;NA;NA;1.483;0;1.483;132;NA;NA;NA;NA;0;NA;132;NA;NA%;NA%;1.124,36%;NA%;8,76%
