Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
MIDAS CCTVM S.A.;35602606;n2;;I;2;RECIFE;PE;03/2001;NA;NA;921;0;921;824;NA;NA;NA;NA;0;NA;824;NA;NA%;NA%;111,70%;NA%;28,85%
APORTE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;62090873;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;456;0;456;818;NA;NA;NA;NA;0;NA;818;NA;NA%;NA%;55,73%;NA%;19,58%
BANCESA-CORRETORA DE CAMBIO TITULOS E VALORES MOBILS. LTDA;5351887;n2;;I;2;FORTALEZA;CE;03/2001;NA;NA;573;0;573;817;NA;NA;NA;NA;0;NA;817;NA;NA%;NA%;70,11%;NA%;0,00%
DOURADA CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA.;76641497;n2;;I;2;CURITIBA;PR;03/2001;NA;NA;1.204;0;1.204;804;NA;NA;NA;NA;5;NA;809;NA;NA%;NA%;148,84%;NA%;2,52%
PREMIUM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33331786;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;1.787;0;1.787;806;NA;NA;NA;NA;0;NA;806;NA;NA%;NA%;221,55%;NA%;5,02%
PAVARINI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;15227994;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;995;0;995;803;NA;NA;NA;NA;0;NA;803;NA;NA%;NA%;124,00%;NA%;33,16%
EQUACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;32206377;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;851;0;851;786;NA;NA;NA;NA;0;NA;786;NA;NA%;NA%;108,26%;NA%;82,10%
MATONE CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;89960090;n2;;I;2;PORTO ALEGRE;RS;03/2001;NA;NA;784;0;784;786;NA;NA;NA;NA;0;NA;786;NA;NA%;NA%;99,75%;NA%;3,47%
BVL CORRETORA DE VALORES S/A;17311705;n2;;I;2;BELO HORIZONTE;MG;03/2001;NA;NA;501;0;501;780;NA;NA;NA;NA;0;NA;780;NA;NA%;NA%;64,21%;NA%;22,48%
ALVES FERREIRA CORRETORA DE VALORES LTDA;85010361;n2;;I;2;CURITIBA;PR;03/2001;NA;NA;400;0;400;779;NA;NA;NA;NA;0;NA;779;NA;NA%;NA%;51,34%;NA%;133,46%
ATTUAL CORRETORA DE CAMBIO, TITULOS E VAL. MOBILIARIOS LTDA;4967022;n2;;I;2;MANAUS;AM;03/2001;NA;NA;856;0;856;762;NA;NA;NA;NA;0;NA;762;NA;NA%;NA%;112,30%;NA%;0,00%
EXPRINTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTD;61679874;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;1.088;0;1.088;702;NA;NA;NA;NA;46;NA;748;NA;NA%;NA%;145,43%;NA%;4,32%
FRACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;64414832;n2;;I;2;BELO HORIZONTE;MG;03/2001;NA;NA;331;0;331;373;NA;NA;NA;NA;373;NA;745;NA;NA%;NA%;44,36%;NA%;1,21%
UNICA CORRETORA DE CAMBIO E VALORES LTDA.;6971154;n2;;I;2;FORTALEZA;CE;03/2001;NA;NA;747;0;747;739;NA;NA;NA;NA;0;NA;739;NA;NA%;NA%;101,07%;NA%;48,71%
INTEGRAL S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;92922525;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;1.999;0;1.999;730;NA;NA;NA;NA;2;NA;731;NA;NA%;NA%;273,28%;NA%;6,09%
DEBONI CORRETORA - CAMBIO E VALORES MOBILIARIOS LTDA.;77162881;n2;;I;2;CURITIBA;PR;03/2001;NA;NA;956;0;956;721;NA;NA;NA;NA;8;NA;730;NA;NA%;NA%;131,02%;NA%;24,76%
J. G. OLIVEIRA CORRETOR DE CAMBIO TITULOS E VAL MOBILIARIOS;7262108;n2;;I;2;FORTALEZA;CE;03/2001;NA;NA;721;0;721;729;NA;NA;NA;NA;0;NA;729;NA;NA%;NA%;98,84%;NA%;0,00%
CITY DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33637992;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;603;0;603;715;NA;NA;NA;NA;11;NA;726;NA;NA%;NA%;83,11%;NA%;21,70%
LIRA S.A. CORRETORA DE CAMBIO;67041053;n2;;I;2;SANTANA DE PARNAIBA;SP;03/2001;NA;NA;364;0;364;369;NA;NA;NA;NA;347;NA;717;NA;NA%;NA%;50,77%;NA%;46,16%
EKOBANK CORRETORA DE CAMBIO, TITULOS E VAL. MOBIL. LTDA.;3429275;n2;;I;2;RECIFE;PE;03/2001;NA;NA;904;0;904;693;NA;NA;NA;NA;0;NA;693;NA;NA%;NA%;130,52%;NA%;4,98%
MULTICRED - CORRETORA DE VALORES E CAMBIO S.A.;419291;n2;;I;2;BRASILIA;DF;03/2001;NA;NA;573;0;573;691;NA;NA;NA;NA;0;NA;691;NA;NA%;NA%;82,85%;NA%;0,00%
DADALTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;92775964;n2;;I;2;VITORIA;ES;03/2001;NA;NA;1.997;0;1.997;686;NA;NA;NA;NA;0;NA;686;NA;NA%;NA%;290,94%;NA%;41,39%
SOUZA CRUZ-DISTRIBUIDORA DE TITULOS E VAL. MOBILIARIOS S/A;62124722;n2;;I;3;RIO DE JANEIRO;RJ;03/2001;NA;NA;13.982;0;13.982;678;NA;NA;NA;NA;4;NA;683;NA;NA%;NA%;2.048,30%;NA%;1,79%
GUEDES DE ALCANTARA DISTRIBUIDORA DE TITULOS VAL MOBIL LTDA;71466445;n2;;I;2;SOROCABA;SP;03/2001;NA;NA;527;0;527;596;NA;NA;NA;NA;82;NA;678;NA;NA%;NA%;77,66%;NA%;20,85%
DECYSEO CORRETORA DE CAMBIO LTDA;94968518;n2;;I;2;PORTO ALEGRE;RS;03/2001;NA;NA;250;0;250;644;NA;NA;NA;NA;0;NA;644;NA;NA%;NA%;38,90%;NA%;31,32%
CONSULTRADE-CORRETORA DE CAMBIO, TIT. E VAL. MOBIL. LTDA;17434432;n2;;I;2;BELO HORIZONTE;MG;03/2001;NA;NA;432;0;432;644;NA;NA;NA;NA;0;NA;644;NA;NA%;NA%;67,08%;NA%;0,00%
CAIXA FORTE S/A. - CREDITO IMOBILIARIO;10336733;n1;;I;2;TERESINA;PI;03/2001;NA;NA;145;0;145;638;NA;NA;NA;NA;0;NA;638;NA;NA%;NA%;22,67%;NA%;58,58%
CONQUISTA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS LTDA;96348875;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;913;0;913;622;NA;NA;NA;NA;0;NA;622;NA;NA%;NA%;146,79%;NA%;7,85%
NUMBER ONE SOCIEDADE CORRETORA DE CAMBIO LTDA.;68742204;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;380;0;380;605;NA;NA;NA;NA;0;NA;605;NA;NA%;NA%;62,77%;NA%;52,50%
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;970;0;970;571;NA;NA;NA;NA;0;NA;571;NA;NA%;NA%;170,03%;NA%;13,67%
ASM ASSET MANAGEMENT DISTRIBUIDORA DE TITS E VALS MOBS LTDA.;2678955;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;764;0;764;567;NA;NA;NA;NA;0;NA;567;NA;NA%;NA%;134,70%;NA%;36,75%
POLINVEST CORRETORA DE CAMBIO, TIT. E VAL. MOBILIARIOS LTDA;52915386;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;567;0;567;562;NA;NA;NA;NA;0;NA;562;NA;NA%;NA%;100,83%;NA%;46,62%
LLA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;67600379;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;445;0;445;554;NA;NA;NA;NA;0;NA;554;NA;NA%;NA%;80,41%;NA%;69,41%
LASTRO RDV DISTRIBUIDORA DE TITULOS VALORES MOBILIARIOS LTDA;71590442;n2;;I;2;ARARAS;SP;03/2001;NA;NA;1.065;0;1.065;549;NA;NA;NA;NA;0;NA;549;NA;NA%;NA%;193,96%;NA%;7,86%
TIME - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;58232208;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;1.139;0;1.139;534;NA;NA;NA;NA;1;NA;536;NA;NA%;NA%;212,72%;NA%;13,66%
S. HAYATA CORRETORA DE CAMBIO LTDA;67391821;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;495;0;495;520;NA;NA;NA;NA;0;NA;520;NA;NA%;NA%;95,19%;NA%;40,43%
BEM-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;66670;n2;;I;1;SAO LUIS;MA;03/2001;NA;NA;1.783;0;1.783;497;NA;NA;NA;NA;0;NA;497;NA;NA%;NA%;358,58%;NA%;0,00%
STATUS CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;46778320;n2;;I;2;SANTOS;SP;03/2001;NA;NA;496;0;496;495;NA;NA;NA;NA;0;NA;495;NA;NA%;NA%;100,08%;NA%;49,24%
RENOVA CORRETORA DE CAMBIO LTDA;72760713;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;503;0;503;489;NA;NA;NA;NA;0;NA;489;NA;NA%;NA%;102,79%;NA%;44,01%
SINTONIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1960479;n2;;I;2;BRASILIA;DF;03/2001;NA;NA;733;0;733;481;NA;NA;NA;NA;0;NA;481;NA;NA%;NA%;152,54%;NA%;20,03%
COFIBENS CORRETORA DE CAMBIO, TITULOS E VALORES MOB. SA.;2947068;n2;;I;2;PORTO ALEGRE;RS;03/2001;NA;NA;519;0;519;471;NA;NA;NA;NA;0;NA;471;NA;NA%;NA%;110,35%;NA%;20,63%
INVESTRUST DIST. TIT. E VAL. MOB. LTDA;3882245;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;617;0;617;461;NA;NA;NA;NA;0;NA;461;NA;NA%;NA%;133,61%;NA%;0,00%
FRIZZO PECUNIA DISTRIBUIDORA TITULOS VALORES MOBIL.LTDA.;62264924;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;690;0;690;448;NA;NA;NA;NA;3;NA;451;NA;NA%;NA%;153,07%;NA%;0,14%
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;4257795;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;552;0;552;432;NA;NA;NA;NA;3;NA;435;NA;NA%;NA%;126,98%;NA%;0,00%
AGK CORRETORA DE CAMBIO LTDA;250699;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;380;0;380;422;NA;NA;NA;NA;0;NA;422;NA;NA%;NA%;90,17%;NA%;35,72%
B & T ASSOCIADOS CORRETORA DE CAMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;419;0;419;413;NA;NA;NA;NA;0;NA;413;NA;NA%;NA%;101,43%;NA%;40,72%
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;448;0;448;411;NA;NA;NA;NA;0;NA;412;NA;NA%;NA%;108,79%;NA%;20,49%
CARAVELLO S.A - CORRETORA DE CAMBIO;3136334;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;347;0;347;409;NA;NA;NA;NA;0;NA;409;NA;NA%;NA%;84,75%;NA%;0,00%
KARTEL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;17362484;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;624;0;624;398;NA;NA;NA;NA;0;NA;398;NA;NA%;NA%;156,71%;NA%;5,68%
INVESTNORTE - CORRETORA DE VALORES MOBILIARIOS E CAMBIO LTDA;9493503;n2;;I;2;RECIFE;PE;03/2001;NA;NA;393;0;393;390;NA;NA;NA;NA;0;NA;390;NA;NA%;NA%;100,83%;NA%;35,75%
NGO-ASSOCIADOS CORRETORA DE CAMBIO LTDA.;65635377;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;354;0;354;385;NA;NA;NA;NA;0;NA;385;NA;NA%;NA%;91,99%;NA%;48,27%
FLUXO CORRETORA DE CAMBIO LTDA;34562942;n2;;I;2;BARUERI;SP;03/2001;NA;NA;494;0;494;382;NA;NA;NA;NA;0;NA;382;NA;NA%;NA%;129,16%;NA%;11,80%
ACTION S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;24159923;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;376;376;751;239;NA;NA;NA;NA;141;NA;380;NA;NA%;NA%;197,41%;NA%;35,59%
ACTION CORRETORA DE CAMBIO SA;92856905;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;308;175;483;377;NA;NA;NA;NA;0;NA;377;NA;NA%;NA%;128,00%;NA%;36,85%
GRACO CORRETORA DE CAMBIO S.A.;65982589;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;218;155;373;368;NA;NA;NA;NA;0;NA;368;NA;NA%;NA%;101,49%;NA%;15,63%
DIDIER-LEVY CORRETORA DE CAMBIO LTDA;52937216;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;404;0;404;282;NA;NA;NA;NA;84;NA;366;NA;NA%;NA%;110,59%;NA%;28,77%
FOURTRADE CORRETORA DE CAMBIO LTDA;40353377;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;316;0;316;364;NA;NA;NA;NA;0;NA;364;NA;NA%;NA%;86,97%;NA%;82,95%
COLUNA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;460065;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;549;0;549;364;NA;NA;NA;NA;0;NA;364;NA;NA%;NA%;151,04%;NA%;14,83%
PATACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;59615005;n2;;I;2;SOROCABA;SP;03/2001;NA;NA;412;0;412;362;NA;NA;NA;NA;0;NA;362;NA;NA%;NA%;113,65%;NA%;41,63%
J. ALVES CORRETORA DE CAMBIO LTDA;69078350;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;561;0;561;351;NA;NA;NA;NA;0;NA;351;NA;NA%;NA%;159,77%;NA%;12,73%
LOPEZ LEON BROKERS BRASIL DTVM LTDA.;414464;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;457;0;457;305;NA;NA;NA;NA;46;NA;351;NA;NA%;NA%;130,24%;NA%;43,39%
AGENTE BR SOCIEDADE CORRETORA DE CAMBIO LTDA;66595083;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;465;0;465;345;NA;NA;NA;NA;1;NA;345;NA;NA%;NA%;134,64%;NA%;22,93%
LEANDRO E ASSOCIADOS CORRETORA DE CAMBIO LTDA;42066258;n2;;I;2;SALVADOR;BA;03/2001;NA;NA;297;0;297;342;NA;NA;NA;NA;0;NA;342;NA;NA%;NA%;86,96%;NA%;6,80%
OBOE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;1581283;n2;;I;2;FORTALEZA;CE;03/2001;NA;NA;524;0;524;340;NA;NA;NA;NA;0;NA;340;NA;NA%;NA%;154,11%;NA%;64,03%
ACAO S/A CORRETORA DE VALORES E CAMBIO;33819590;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;267;0;267;336;NA;NA;NA;NA;0;NA;336;NA;NA%;NA%;79,38%;NA%;10,34%
SANTINVEST S.A. DISTRIBUIDORA DE TIT. E VALORES MOBILIARIOS;122328;n2;;I;2;FLORIANOPOLIS;SC;03/2001;NA;NA;826;0;826;327;NA;NA;NA;NA;7;NA;335;NA;NA%;NA%;246,79%;NA%;2,39%
DIVESP DISTRIBUIDORA DE TIT E VAL MOB DO EST DE S PAULO S/A;46375853;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;343;0;343;331;NA;NA;NA;NA;0;NA;331;NA;NA%;NA%;103,47%;NA%;18,47%
STARINVEST S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;11513306;n2;;I;2;RECIFE;PE;03/2001;NA;NA;658;0;658;323;NA;NA;NA;NA;0;NA;323;NA;NA%;NA%;203,50%;NA%;7,17%
TLACH CORRETORA DE CAMBIO LTDA.;35028018;n2;;I;2;SANTO ANDRE;SP;03/2001;NA;NA;356;0;356;323;NA;NA;NA;NA;0;NA;323;NA;NA%;NA%;110,18%;NA%;46,11%
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73279093;n2;;I;2;CHAPECO;SC;03/2001;NA;NA;731;0;731;190;NA;NA;NA;NA;132;NA;322;NA;NA%;NA%;227,33%;NA%;2,12%
POSITIVA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;40161713;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;1.592;0;1.592;317;NA;NA;NA;NA;0;NA;317;NA;NA%;NA%;501,97%;NA%;11,08%
MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;431;0;431;304;NA;NA;NA;NA;0;NA;304;NA;NA%;NA%;141,49%;NA%;1,02%
MAMORE MULTIBROKER DIST DE TIT E VAL MOBILIARIOS S.A;997185;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;598;0;598;292;NA;NA;NA;NA;1;NA;293;NA;NA%;NA%;204,45%;NA%;0,00%
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;513;0;513;259;NA;NA;NA;NA;33;NA;292;NA;NA%;NA%;175,68%;NA%;8,87%
BANCO FRANCES INTERNACIONAL (BRASIL) S.A.;42593459;b1;;I;3;SAO PAULO;SP;03/2001;NA;NA;27.777;0;27.777;285;NA;NA;NA;NA;0;NA;285;NA;NA%;NA%;9.752,83%;NA%;0,14%
DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS MADEL LTDA;92886100;n2;;I;2;PORTO ALEGRE;RS;03/2001;NA;NA;1.420;0;1.420;133;NA;NA;NA;NA;148;NA;281;NA;NA%;NA%;506,40%;NA%;0,08%
MACRO - CORRETORA DE CAMBIO E TITULOS MOBILIARIOS LTDA;15219389;n2;;I;2;SALVADOR;BA;03/2001;NA;NA;294;0;294;276;NA;NA;NA;NA;0;NA;276;NA;NA%;NA%;106,60%;NA%;11,94%
NOVO NORTE CORRETORA DE CAMBIO LTDA;61802955;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;500;0;500;275;NA;NA;NA;NA;0;NA;275;NA;NA%;NA%;181,83%;NA%;10,50%
OMNI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;997804;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;437;0;437;272;NA;NA;NA;NA;0;NA;272;NA;NA%;NA%;160,90%;NA%;41,47%
ADVALOR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33824012;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;1.794;23;1.817;268;NA;NA;NA;NA;0;NA;268;NA;NA%;NA%;678,96%;NA%;8,86%
ICARO CORRETORA DE CAMBIO LTDA;72556996;n2;;I;2;CURITIBA;PR;03/2001;NA;NA;357;0;357;252;NA;NA;NA;NA;1;NA;254;NA;NA%;NA%;140,64%;NA%;36,64%
EBADIVAL - E. BAGGIO DISTRIB. DE TITS. E VALS. MOBS. LTDA;89784367;n2;;I;2;CURITIBA;PR;03/2001;NA;NA;351;0;351;253;NA;NA;NA;NA;0;NA;253;NA;NA%;NA%;138,62%;NA%;14,40%
PACTO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA.;69577948;n2;;I;2;SAO LUIS;MA;03/2001;NA;NA;194;0;194;252;NA;NA;NA;NA;0;NA;252;NA;NA%;NA%;77,18%;NA%;9,08%
BANTRIAL - CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;11031473;n2;;I;2;RECIFE;PE;03/2001;NA;NA;420;0;420;250;NA;NA;NA;NA;0;NA;250;NA;NA%;NA%;168,14%;NA%;0,16%
EUROINVEST S/A CORRETORA DE CAMBIO,TITS.E VALS.MOBILIARIOS;34190991;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;653;0;653;226;NA;NA;NA;NA;0;NA;226;NA;NA%;NA%;288,68%;NA%;0,00%
SCHRODER-MONTEIRO ARANHA DISTRIBUIDORA DE TIT E VAL MOB S/A;92886662;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;204;204;408;224;NA;NA;NA;NA;0;NA;224;NA;NA%;NA%;182,52%;NA%;0,00%
INVESTMONEY DISTRIBUIDORA DE TITULOS E VALORES MOBILS. LTDA;329598;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;421;0;421;219;NA;NA;NA;NA;0;NA;219;NA;NA%;NA%;192,10%;NA%;1,72%
TREVISO CORRETORA DE CAMBIO LTDA;2992317;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;401;0;401;207;NA;NA;NA;NA;0;NA;207;NA;NA%;NA%;193,82%;NA%;14,71%
SWAP SOCIEDADE CORRETORA DE CAMBIO LTDA.;73315335;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;363;0;363;206;NA;NA;NA;NA;0;NA;206;NA;NA%;NA%;175,90%;NA%;17,76%
OBJETIVA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LT;30456180;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;852;0;852;201;NA;NA;NA;NA;0;NA;201;NA;NA%;NA%;422,95%;NA%;12,07%
MEGA'CRED DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTD;86911302;n2;;I;2;CURITIBA;PR;03/2001;NA;NA;401;0;401;177;NA;NA;NA;NA;13;NA;190;NA;NA%;NA%;210,88%;NA%;24,15%
ADICAO CORRETORA DE CAMBIO LTDA;73066599;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;302;0;302;190;NA;NA;NA;NA;0;NA;190;NA;NA%;NA%;158,79%;NA%;25,07%
CM CAPITAL MARKETS CORRETORA DE CAMBIO LTDA;2671743;n2;;I;3;SAO PAULO;SP;03/2001;NA;NA;1.275;0;1.275;185;NA;NA;NA;NA;0;NA;185;NA;NA%;NA%;688,47%;NA%;11,26%
EXIM CORRETORA DE CAMBIO LTDA;73302408;n2;;I;2;PORTO ALEGRE;RS;03/2001;NA;NA;224;0;224;178;NA;NA;NA;NA;0;NA;178;NA;NA%;NA%;125,53%;NA%;55,00%
MODAL - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;1302766;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;3.661;0;3.661;164;NA;NA;NA;NA;0;NA;164;NA;NA%;NA%;2.237,79%;NA%;0,54%
ERG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;39905708;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;529;0;529;162;NA;NA;NA;NA;0;NA;162;NA;NA%;NA%;327,35%;NA%;5,84%
BRASIL CENTRAL S.A. DISTRIBUIDORA DE TIT. E VAL. MOBILIARIOS;33488222;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;524;100;624;159;NA;NA;NA;NA;0;NA;159;NA;NA%;NA%;393,39%;NA%;5,56%
VISION CORRETORA DE CAMBIO LTDA;4062902;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;366;0;366;156;NA;NA;NA;NA;0;NA;156;NA;NA%;NA%;234,66%;NA%;17,25%
CREDICORP CORRETORA DE CAMBIO LTDA.;72182306;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;493;0;493;134;NA;NA;NA;NA;0;NA;134;NA;NA%;NA%;367,38%;NA%;13,26%
KRAUS - SOCIEDADE CORRETORA DE CAMBIO LTDA;34266668;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;388;0;388;131;NA;NA;NA;NA;0;NA;131;NA;NA%;NA%;296,34%;NA%;6,09%
SEVAG - CORRETORA DE VALORES LTDA;10974921;n2;;I;2;RECIFE;PE;03/2001;NA;NA;386;0;386;130;NA;NA;NA;NA;0;NA;130;NA;NA%;NA%;296,04%;NA%;0,07%
CORREPARTI CORRETORA DE CAMBIO LTDA;80202872;n2;;I;2;CURITIBA;PR;03/2001;NA;NA;159;0;159;129;NA;NA;NA;NA;1;NA;130;NA;NA%;NA%;122,16%;NA%;47,11%
ESCRITORIO LEVY - CORRETORA DE CAMBIO S.A.;61736120;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;373;0;373;128;NA;NA;NA;NA;0;NA;128;NA;NA%;NA%;292,28%;NA%;0,00%
PARMETAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;20155248;n2;;I;2;OSASCO;SP;03/2001;NA;NA;440;0;440;108;NA;NA;NA;NA;0;NA;108;NA;NA%;NA%;405,57%;NA%;0,64%
DUBEUX - CORRETORA DE CAMBIO, TITULOS E VALORES MOB LTDA;10987659;n2;;I;2;RECIFE;PE;03/2001;NA;NA;92;0;92;84;NA;NA;NA;NA;0;NA;84;NA;NA%;NA%;109,94%;NA%;34,83%
JOHN DEERE DISTRIBUIDORA DE TITULOS E VALORES MOB. LTDA;87963450;n2;;I;2;PORTO ALEGRE;RS;03/2001;NA;NA;1.714;0;1.714;75;NA;NA;NA;NA;5;NA;80;NA;NA%;NA%;2.141,10%;NA%;1,60%
CREDIBEL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1963219;n2;;I;2;SAO PAULO;SP;03/2001;NA;NA;1.171;0;1.171;30;NA;NA;NA;NA;49;NA;79;NA;NA%;NA%;1.485,32%;NA%;0,00%
PONTO FRIO LEASING S/A - ARRENDAMENTO MERCANTIL;42582072;n1;;I;2;RIO DE JANEIRO;RJ;03/2001;NA;NA;9.216;0;9.216;50;NA;NA;NA;NA;0;NA;50;NA;NA%;NA%;18.585,09%;NA%;0,29%
