Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Resultado de Intermediação Financeira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Resultado com Transações de Pagamento;;;;Outras Receitas / Despesas;;;;;;;;;;;Resultado antes da Tributação e Participações (x) = (k) + (l) + (w);Imposto de Renda e Contribuição Social (y);Participações no Lucro (z);Lucro Líquido (aa) = (x) + (y) + (z);
;;;;;;;;;;;;Rendas de Aplicações Interfinanceiras de Liquidez;;;;Rendas de Títulos e Valores Mobiliários;;;;;Rendas de Operações de Crédito;;;;;Rendas de Arrendamento Financeiro (d);Rendas de Outras Operações com Características de Concessão de Crédito (e);Resultado com Perda Esperada;;;;;;;Despesas de Captações;;;;;Despesas de Instrumentos de Dívida Elegíveis a Capital (h);Resultado com Derivativos (i);Outros Resultados de Intermediação Financeira (j);Resultado de Intermediação Financeira (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);Resultado com Serviços por Transações de Pagamento (l1);Resultados de Perda Esperada com Transações de Pagamento (l2);Outros Resultados com Transações de Pagamento (l3);Resultado com Transações de Pagamento (l);Rendas de Tarifas Bancárias (m);Outras Rendas de Prestação de Serviços (n);Despesas de Pessoal (o);Despesas Administrativas (p);Resultado com Perdas Esperadas de Outras Operações (q);Despesas de Juros Sobre Capital Próprio de Cooperativas (r);Despesas Tributárias (s);Resultado de Participações (t);Outras Receitas (u);Outras Despesas (v);Outras Receitas / Despesas (w)= (m) + (n) + (o) +  (p) + (q) + (r) + (s) + (t) + (u) + (v);;;;;
;;;;;;;;;;;;Receita de Juros com Aplicações Interfinanceiras de Liquidez (a1);Ajuste de Variação Cambial de Aplicações Interfinanceiras de Liquidez (a2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Aplicações Interfinanceiras de Liquidez (a3);Rendas de Aplicações Interfinanceiras de Liquidez (a);Receita de Juros com TVM (b1);Ajuste de Variação Cambial de TVM (b2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de TVM (b3);Outros Resultados de TVM (b4);Rendas de Títulos e Valores Mobiliários (b);Receita de Juros com Operações de Crédito (c1);Ajuste de Variação Cambial de Operações de Crédito (c2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Operações de Crédito (c3);Outros Resultados de Operações de Crédito (c4);Rendas de Operações de Crédito (c);;;Resultado com Perda Esperada de Aplicações Interfinanceiras de Liquidez (f1);Resultado com Perda Esperada de TVM (f2);Resultado com Perda Esperada de Operações de Crédito (f3);Resultado com Perda Esperada de Arrendamento (f4);Resultado com Perda Esperada de Outras Operações com Características de Concessão de Crédito(f5);Resultado com Perda Esperada de Outros Ativos Geradores de Renda (f6);Resultado com Perda Esperada (f);Despesa de Juros com Captações (g1);Ajuste de Variação Cambial de Captações (g2);Ajuste de Hedge de Valor Justo de Captações (g3);Outros Resultados de Captações (g4);Despesas de Captações (g);;;;;;;;;;;;;;;;;;;;;;;;
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;;;;b3S;2;9;MARECHAL CANDIDO RONDON;PR;06/2025;4.842.040;3.713;0;0;3.713;0;0;0;54.474;54.474;286.989;0;0;-1.988;285.001;0;24.786;1;0;-70.137;0;-676;23;-70.791;-185.910;0;0;-1.743;-187.653;-4.845;0;0;104.685;4.399;-2.917;2.633;4.115;9.462;28.224;-49.941;-53.280;52;0;-374;0;18.871;-19.128;-66.115;42.685;-498;-8.152;34.036
BANCO J. SAFRA S.A.;3017677;SAFRA - PRUDENCIAL;10083;80109;b1;2;8;SAO PAULO;SP;06/2025;4.749.670;183.484;0;0;183.484;0;0;0;12.603;12.603;160.346;0;0;9.426;169.772;162;0;0;0;-49.653;0;0;13;-49.640;-230.556;0;0;-14;-230.570;0;0;0;85.811;0;0;0;0;7;5.319;-3.061;-66.188;0;0;-6.365;33.263;35.643;-40.737;-42.119;43.692;-3.220;0;40.472
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;;;;b3S;2;9;TAPEJARA;RS;06/2025;4.653.605;4.808;0;0;4.808;0;0;0;50.122;50.122;222.706;0;0;512;223.217;0;57.041;-10;0;-49.002;0;-722;-8;-49.742;-172.468;0;0;-1.446;-173.913;-5.477;0;0;106.055;137;-2.267;3.028;899;6.539;24.968;-37.067;-39.912;-1.052;0;-339;0;20.121;-17.835;-44.576;62.378;-651;-6.567;55.160
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;;;;b3S;2;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2025;4.652.672;221;0;0;221;10.078;0;0;2.392;12.470;218.259;0;0;7.777;226.036;0;4.833;0;0;-37.993;0;-4.470;135;-42.328;-163.344;0;0;-2.404;-165.748;0;0;0;35.484;1.123;0;1.535;2.659;12.693;13.283;-26.231;-35.274;210;-22.337;-863;0;129.155;-15.748;54.889;93.031;0;-2.971;90.060
BANCO MODAL S.A.;30723886;XP - PRUDENCIAL;52120;82475;b1;2;8;RIO DE JANEIRO;RJ;06/2025;4.621.981;37.980;0;0;37.980;12.890;0;-38.633;275.383;249.641;14.597;0;0;0;14.597;0;0;0;15;618;0;-15;-1.401;-783;-220.607;0;0;1;-220.608;0;-1.415;1.528;80.938;0;0;0;0;0;33.884;-21.035;-13.640;-286;0;-10.360;4.399;67.856;-25.258;35.560;116.498;-43.260;-17.047;56.191
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;;81768;b1;3;8;PORTO ALEGRE;RS;06/2025;4.561.865;19.144;0;0;19.144;6.987;0;0;0;6.987;308.216;7.570;0;1.622;317.408;52;1.143;0;0;-39.008;0;0;0;-39.008;-264.611;0;0;-1.950;-266.561;0;-9.666;43.964;73.461;0;0;0;0;724;806;-13.942;-40.391;0;0;-7.763;0;45.565;-55.751;-70.753;2.708;-1.377;-192;1.140
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG;95594941;;;;b3S;2;9;SANTA MARIA;RS;06/2025;4.473.545;24.801;0;0;24.801;0;0;0;55.220;55.220;217.479;0;0;5.296;222.774;0;22.731;95;0;-61.684;0;-1.421;3;-63.007;-167.140;0;0;-1.755;-168.894;0;0;0;93.626;2.367;-2.054;2.772;3.085;10.007;27.050;-43.531;-43.709;-436;0;-421;0;26.020;-25.513;-50.533;46.179;-690;-5.150;40.338
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG;87853206;;;;b3S;2;9;TEUTONIA;RS;06/2025;4.467.417;12.563;0;0;12.563;0;0;0;85.211;85.211;196.271;0;0;-40.039;156.231;0;1.128;-6;0;-7.738;0;-106;3;-7.847;-161.773;0;0;-2.032;-163.806;0;0;0;83.480;840;-2.214;3.162;1.788;8.226;32.605;-38.606;-39.933;536;0;-337;0;21.721;-15.173;-30.961;54.307;-581;-5.317;48.410
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;;;;b3S;2;9;CAMPO MOURAO;PR;06/2025;4.461.600;104.243;0;0;104.243;18.625;0;0;124;18.749;168.051;0;0;3.310;171.361;0;57;0;-1.163;-9.575;0;-816;0;-11.554;-140.608;0;0;-1.791;-142.399;0;7.384;27.151;174.992;13;0;0;13;721;5.216;-38.891;-7.996;1.378;-31.637;-534;4.286;8.537;-8.621;-67.542;107.463;-2.699;0;104.764
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;;;;b3S;2;9;CAPANEMA;PR;06/2025;4.458.042;7.757;0;0;7.757;0;0;0;40.114;40.114;278.287;0;0;3.480;281.766;0;8.460;-6;0;-53.195;0;-2.823;27;-55.997;-139.505;0;0;-1.658;-141.163;-5.497;0;0;135.441;-292;-2.120;5.482;3.070;13.036;31.505;-66.187;-59.747;-1.245;0;-353;0;17.704;-21.424;-86.713;51.799;-372;-9.070;42.357
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;;;;b3S;2;9;JOINVILLE;SC;06/2025;4.391.988;7.159;0;0;7.159;0;0;0;69.416;69.416;241.529;0;0;1.808;243.337;0;10.562;2;0;-32.617;0;-2.677;-1;-35.294;-158.347;0;0;-2.185;-160.532;-352;0;0;134.296;1.735;-3.102;5.618;4.251;6.532;24.900;-39.002;-40.071;-577;0;-380;0;18.906;-20.288;-49.980;88.567;-377;-8.340;79.850
BANCO TRIANGULO S.A.;17351180;BCO TRIANGULO S.A. - PRUDENCIAL;;81438;b1;2;8;UBERLANDIA;MG;06/2025;4.345.157;43.934;0;0;43.934;20.321;0;0;0;20.321;230.028;0;0;3.407;233.435;0;0;5;0;-78.469;0;-1.167;-1.649;-81.280;-144.788;0;0;-970;-145.758;0;4.771;0;75.423;19.264;0;0;19.264;78.300;2.291;-74.115;-102.440;0;0;-14.978;12.031;51.942;-16.812;-63.781;30.906;-5.430;-4.907;20.568
J.P. MORGAN CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.;32588139;JP MORGAN CHASE - PRUDENCIAL;20107;80116;n2;3;15;SAO PAULO;SP;06/2025;4.288.822;170.172;0;0;170.172;310;0;92;2.072;2.474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.253;175.900;0;0;0;0;0;291.056;-26.990;-20.502;0;0;-36.824;0;38;-57;206.721;382.621;-153.032;0;229.588
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;;;;b3S;2;9;LAJEADO;RS;06/2025;4.277.771;30.636;0;0;30.636;0;0;0;81.199;81.199;175.830;0;0;2.060;177.891;0;5.417;214;0;-34.806;0;-1.011;1;-35.602;-157.293;0;0;-1.980;-159.272;0;0;0;100.268;1.019;-1.913;3.472;2.577;9.154;29.731;-35.660;-34.651;1.619;0;-240;0;24.941;-13.698;-18.805;84.040;-381;-5.773;77.886
BANCO RENDIMENTO S.A.;68900810;RENDIMENTO - PRUDENCIAL;51468;80659;b1;2;2;SAO PAULO;SP;06/2025;4.260.915;73.665;0;0;73.665;19.209;0;0;245;19.455;55.620;0;0;1.375;56.994;0;985;0;0;-1.013;0;-13;0;-1.026;-114.558;0;0;-1.450;-116.008;0;-46.966;244.312;231.411;3.367;0;0;3.367;2.451;69.206;-121.999;-73.964;305;0;-20.323;1.531;80.632;-92.864;-155.024;79.754;-20.448;-13.558;45.748
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA;87733077;;;;b3S;2;9;ITAQUI;RS;06/2025;4.176.405;8.517;0;0;8.517;0;0;0;84.579;84.579;161.214;0;0;2.807;164.022;0;13.145;2;0;-21.537;0;-3.724;11;-25.249;-150.705;0;0;-1.525;-152.230;-1.016;0;0;91.769;13;-870;3.551;2.694;776;17.944;-26.163;-29.080;78;0;-329;0;13.595;-12.223;-35.402;59.061;-503;-4.850;53.708
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;;;;b3S;2;9;CAMPO VERDE;MT;06/2025;4.172.314;2.130;0;0;2.130;0;0;0;18.640;18.640;208.048;0;0;5.846;213.894;0;80.727;-1;0;-111.997;0;-32.999;-143;-145.139;-175.538;1.125;0;-1.098;-175.510;-8.423;0;0;-13.683;2.117;-2.445;3.369;3.041;9.346;14.547;-34.614;-35.637;-2.904;0;-240;0;25.134;-18.123;-42.491;-53.132;-972;-425;-54.529
BB-BANCO DE INVESTIMENTO S/A;24933830;BB - PRUDENCIAL;49906;80329;b2;1;13;BRASILIA;DF;06/2025;4.159.129;177;0;0;177;60.206;0;66.666;274.229;401.101;0;0;0;0;0;0;0;0;-23.520;0;0;0;0;-23.520;-127.897;0;0;0;-127.897;0;-25.808;0;224.052;0;0;0;0;0;251.175;-20.447;-26.190;0;0;-37.543;107.716;103.939;-47.541;331.109;555.161;-198.117;-727;356.317
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;AF DESENVOLVE SP S.A. - PRUDENCIAL;;81153;n1;1;30;SAO PAULO;SP;06/2025;4.156.557;0;0;0;0;85.315;0;120;7.364;92.799;221.301;0;0;7.554;228.856;0;0;0;125;-35.462;0;0;0;-35.337;-34.085;9.060;979;0;-24.046;0;-13.015;838;250.094;0;0;0;0;15;26.931;-35.993;-52.366;262;0;-15.331;0;14.121;-20.155;-82.516;167.578;-70.139;-1.991;95.449
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;;;;b3S;2;9;MANDAGUARI;PR;06/2025;4.139.995;5.657;0;0;5.657;0;0;0;86.862;86.862;182.918;1;0;7.297;190.215;0;28.379;1;0;-51.455;0;-2.066;10;-53.511;-156.381;0;0;-1.945;-158.325;-6.943;0;0;92.333;1.760;-1.705;5.585;5.640;9.759;25.286;-53.905;-46.965;1.737;0;-369;0;41.893;-23.284;-45.848;52.125;-487;-7.996;43.641
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;YAMAHA MOTOR - PRUDENCIAL;;80721;b1;3;8;SAO PAULO;SP;06/2025;4.131.602;51.400;0;0;51.400;0;0;0;0;0;445.051;0;0;-158.514;286.537;0;0;0;0;-22.954;0;-39;0;-22.992;-170.410;0;0;-125;-170.535;0;-144.622;0;-213;0;0;0;0;2.592;6.279;-48.656;-61.990;0;0;-17.749;0;86.426;-9.427;-42.526;-42.739;18.972;0;-23.767
BANCO SISTEMA S.A.;76543115;BTG PACTUAL - PRUDENCIAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;06/2025;4.110.805;79.218;0;0;79.218;413;0;-10;-47;355;41.612;0;0;10.526;52.138;0;45.745;0;0;1.190;0;0;0;1.190;-50.084;0;0;0;-50.084;0;0;29.083;157.645;0;0;0;0;0;0;-202;-29.842;0;0;-6.714;47.808;19.157;-20.108;10.100;167.745;-25.747;0;141.998
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;;84057;b1;3;8;SAO PAULO;SP;06/2025;4.090.134;128.424;0;7.861;136.285;25.566;0;0;0;25.566;27.902;972;35;0;28.908;0;31.639;-3.871;-2.661;3.078;0;28.794;-138;25.203;-82.417;437.873;9.750;-81;365.125;0;-332.580;-190.502;89.643;0;0;0;0;28;1.147;-16.653;-8.372;-1.124;0;-5.762;0;41.914;-91;11.086;100.729;-31.674;-1.001;68.053
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI ORIGENS RS;92796564;;;;b3S;2;9;PORTO ALEGRE;RS;06/2025;4.070.880;13.987;0;0;13.987;0;0;0;74.448;74.448;197.257;0;0;2.094;199.350;0;5.713;22;0;-55.703;0;-4.654;113;-60.221;-160.854;0;0;-2.218;-163.073;-5.286;0;0;64.918;-4.091;-1.959;6.684;634;8.263;31.454;-40.260;-43.720;867;0;-464;0;36.556;-23.274;-30.578;34.974;0;-4.212;30.763
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO;2282709;;;;b3S;2;9;ANAPOLIS;GO;06/2025;4.061.078;4.179;0;0;4.179;0;0;0;0;0;241.786;0;0;10.948;252.734;0;8.636;0;0;50.685;0;-7.556;35;43.164;-179.993;0;0;-2.126;-182.120;0;0;0;126.593;-1.046;0;6.411;5.365;11.331;15.576;-55.054;-48.419;407;-9.574;-1.196;74;77.383;-11.451;-20.922;111.036;-806;0;110.230
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;;;;b3S;2;9;GOIANIA;GO;06/2025;4.054.576;6.491;0;0;6.491;0;0;0;0;0;118.960;0;0;328;119.288;0;41.740;0;0;9.048;0;861;0;9.909;-198.490;0;0;-1.909;-200.399;0;0;0;-22.971;855;0;408;1.262;7.844;5.619;-31.392;-21.025;21;0;-517;23;117.752;-1.692;76.633;54.925;-1.503;-3.008;50.414
BANCO RODOBENS S.A.;33603457;RODOBENS - PRUDENCIAL;;80855;b1;2;8;SAO PAULO;SP;06/2025;4.037.706;3.973;0;0;3.973;7.158;0;0;15.584;22.743;171.821;0;16.996;4.583;193.400;1.819;0;0;0;-15.995;-944;-4.395;-51;-21.384;-189.818;0;-5.637;-1.082;-196.537;0;-7.312;0;-3.299;0;0;0;0;1.244;681;-9.403;-20.519;0;0;-2.851;36.009;90.486;-45.268;50.379;47.080;-4.854;-3.452;38.774
CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;33868597;CITIBANK - PRUDENCIAL;30403;80192;n2;3;16;SAO PAULO;SP;06/2025;4.018.684;271.370;0;0;271.370;9.184;0;0;0;9.184;0;0;0;0;0;0;0;188;501;0;0;0;-269;420;0;0;0;0;0;0;0;2.899;283.874;0;0;0;0;0;20.481;-9.849;-20.347;0;0;-15.364;0;4.735;-59.181;-79.525;204.349;-79.979;-1.132;123.237
COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;31804966;;;;b3S;2;9;SANTA MARIA DE JETIBA;ES;06/2025;4.013.534;571;0;0;571;7.290;0;0;1.724;9.014;189.969;0;0;-13.571;176.398;0;11.773;0;0;-48.340;0;-10.187;0;-58.527;-148.617;0;0;-2.156;-150.773;0;0;0;-11.544;2.142;0;1.918;4.060;10.106;16.593;-26.004;-33.292;-97;-14.872;-841;0;114.817;-14.261;52.149;44.665;0;-3.103;41.561
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;89990501;;;;b3S;2;9;IBIRAIARAS;RS;06/2025;4.006.424;8.965;0;0;8.965;830;0;0;67.324;68.154;168.467;0;0;851;169.318;0;18.000;46;-22;-34.234;0;1.510;19;-32.681;-138.389;0;0;-1.482;-139.872;0;0;0;91.885;1.109;-1.416;1.065;758;8.268;24.724;-30.710;-33.814;-15;0;-263;0;26.556;-12.923;-18.177;74.465;-662;-5.366;68.437
DAYCOVAL LEASING - BANCO MÚLTIPLO S.A.;43818780;BCO DAYCOVAL S.A - PRUDENCIAL;51987;81744;b2;2;8;SAO PAULO;SP;06/2025;4.006.262;0;0;0;0;0;0;0;0;0;33.825;0;0;0;33.825;320.373;0;0;0;-359;7.208;-4;0;6.845;-154.705;0;0;0;-154.705;0;-29.458;0;176.880;0;0;0;0;0;916;-5.317;-2.913;0;0;-22.935;0;101.844;-37.854;33.741;210.621;-92.487;-275;117.859
BANCO LUSO BRASILEIRO S.A.;59118133;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;;81706;b1;3;8;SAO PAULO;SP;06/2025;3.948.783;46.064;0;0;46.064;512;0;0;0;512;285.161;-568;0;7.725;292.318;0;-5.645;0;0;-10.676;0;-12.060;13;-22.723;-238.041;9.800;0;-1.966;-230.208;-17.899;14.879;8.314;85.612;0;0;0;0;353;2.108;-31.594;-17.064;16;0;-5.620;0;18.502;-6.948;-40.248;45.364;-20.352;0;25.012
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA - PRUDENCIAL;10083;80109;n1;2;19;SAO PAULO;SP;06/2025;3.934.371;21.146;0;0;21.146;0;0;0;87.032;87.032;0;0;0;1.418;1.418;190.229;0;0;0;0;-13.350;0;0;-13.350;-176.156;0;0;0;-176.156;0;0;0;110.318;0;0;0;0;110;1;-416;-1.569;0;0;-10.808;-3;9.418;-14.833;-18.101;92.218;-36.807;0;55.411
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;AF PARANÁ - PRUDENCIAL;;81115;n1;1;30;CURITIBA;PR;06/2025;3.932.272;0;0;0;0;15.052;0;0;113.282;128.334;128.891;0;0;6.458;135.349;0;0;0;0;-9.933;0;0;4;-9.930;-29.457;0;0;0;-29.457;0;0;0;224.296;0;0;0;0;238;4.479;-22.115;-8.747;640;0;-11.319;0;2.080;-3.760;-38.505;185.791;-40.193;-2.125;143.473
BANCO GENIAL S.A.;45246410;GENIAL - PRUDENCIAL;51839;80941;b1;2;8;RIO DE JANEIRO;RJ;06/2025;3.906.055;11.271;-394;0;10.877;115.330;0;-1.631;4.630;118.329;42.358;0;0;8;42.366;0;0;0;0;-18.378;0;-5.402;-2.964;-26.744;-147.896;20.208;0;-981;-128.669;0;2.641;10.413;29.212;1.872;0;0;1.872;13.239;76.191;-34.780;-124.442;-227;0;-11.953;24.776;15.637;-23.340;-64.900;-33.816;26.051;0;-7.765
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;74064502;;;;b3S;2;9;FLORIANOPOLIS;SC;06/2025;3.882.774;2.941;0;0;2.941;0;0;0;-2;-2;181.754;0;0;4.139;185.893;0;23;0;0;-24.111;0;-124;0;-24.235;-169.162;0;0;-2.293;-171.455;0;0;0;-6.834;-1.243;0;0;-1.243;5.305;14.537;-20.271;-44.873;176;0;-1.758;478;113.556;-4.457;62.694;54.617;-3.183;0;51.434
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;;;;b3S;2;9;JOAO PESSOA;PB;06/2025;3.856.454;14.189;0;0;14.189;0;0;0;72.152;72.152;168.857;0;0;8.600;177.458;0;2.110;110;0;-22.050;0;-342;-8;-22.289;-147.697;0;0;-1.975;-149.671;0;0;0;93.948;2.867;-1.106;2.452;4.213;5.789;16.501;-32.965;-25.704;-156;0;-246;0;16.516;-15.670;-35.934;62.227;-150;-6.464;55.613
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70431630;;;;b3S;2;9;JUINA;MT;06/2025;3.844.018;3.766;0;0;3.766;0;0;0;39.375;39.375;219.194;0;0;5.254;224.448;0;44.809;-1;0;-81.481;0;-7.917;-175;-89.574;-125.424;0;0;-1.400;-126.824;-5.095;0;0;90.904;3.547;-2.606;4.902;5.844;6.046;29.225;-47.205;-51.720;-242;0;-417;0;18.747;-20.314;-65.879;30.869;-922;-6.658;23.289
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;;;;b3S;2;9;CRISTALINA;GO;06/2025;3.838.954;3.881;0;0;3.881;0;0;0;51.995;51.995;180.328;0;0;5.656;185.984;0;50.146;-1;0;-106.643;0;-5.955;-15;-112.614;-147.258;-260;0;-1.623;-149.140;-3.144;637;0;27.745;504;-1.143;4.631;3.992;4.458;20.897;-43.168;-41.319;1.065;0;-286;0;27.923;-15.089;-45.520;-13.783;-28;0;-13.811
BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4452473;BMW - PRUDENCIAL;51420;80635;n1;3;14;SAO PAULO;SP;06/2025;3.813.392;6.903;0;0;6.903;0;0;0;0;0;292.834;0;0;4.638;297.472;0;0;0;0;-11.680;0;0;0;-11.680;-191.170;56.967;-121;-1.337;-135.662;0;-47.938;0;109.095;0;0;0;0;2.280;0;-14.941;-19.892;0;0;-5.621;0;35.276;-35.965;-38.864;70.231;-30.660;0;39.571
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90729369;;;;b3S;2;9;IJUI;RS;06/2025;3.766.673;3.311;0;0;3.311;0;0;0;69.993;69.993;172.172;0;0;-726;171.446;0;20.462;-2;0;-49.050;0;-6.172;3;-55.222;-150.603;0;0;-1.532;-152.135;-1.524;0;0;56.332;175;-1.112;2.089;1.152;5.569;23.049;-35.497;-33.864;-217;0;-341;0;26.715;-13.965;-28.552;28.932;-513;-2.425;25.995
SHPP BRASIL INSTITUIÇÃO DE PAGAMENTO E SERVIÇOS DE PAGAMENTOS LTDA.;38372267;SHPP BRASIL IP - PRUDENCIAL;;86275;n4;3;41;SAO PAULO;SP;06/2025;3.695.425;0;0;0;0;49.148;0;0;0;49.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.148;336.585;0;-265.167;71.418;0;60;-11.540;-34.684;0;0;-78.750;0;0;-1.440;-126.353;-5.788;0;0;-5.788
BB GESTÃO DE RECURSOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;30822936;BB - PRUDENCIAL;49906;80329;n2;1;16;BRASILIA;DF;06/2025;3.677.120;156.850;0;0;156.850;25.373;0;162;178;25.713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-337;182.227;0;0;0;0;0;1.991.892;-80.257;-46.727;0;0;-142.075;0;5.529;-45.404;1.682.958;1.865.184;-744.255;-1.296;1.119.633
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO IGUAÇU - SICREDI IGUAÇU PR/SC E REGIÃO METROPOLITANA DE CAMPINAS/SP;84974278;;;;b3S;2;9;SAO JOAO;PR;06/2025;3.621.760;11.308;0;0;11.308;503;0;0;37.375;37.878;182.772;0;0;3.712;186.484;0;16.962;122;0;-45.093;0;-524;-60;-45.555;-135.628;0;0;-1.540;-137.168;-4.016;0;0;65.894;-1.078;-2.152;3.605;375;6.237;28.085;-37.298;-39.990;1.650;0;-505;0;40.302;-15.271;-16.790;49.479;-656;-6.046;42.776
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP/RJ;7206072;;;;b3S;2;9;ARAPOTI;PR;06/2025;3.615.245;5.769;0;0;5.769;0;0;0;36.432;36.432;148.050;0;0;-481;147.569;0;32.461;-3;0;-17.055;0;631;-22;-16.450;-136.859;0;0;-1.345;-138.205;-3.070;0;0;64.507;-2.764;-1.507;4.445;174;5.866;14.427;-25.935;-26.942;-138;0;-299;0;36.070;-11.795;-8.747;55.934;-670;-4.480;50.784
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SOMA PR/SC/SP - SICREDI SOMA;82065285;;;;b3S;2;9;MARIOPOLIS;PR;06/2025;3.613.000;10.033;0;0;10.033;0;0;0;47.291;47.291;185.195;0;0;5.062;190.256;0;11.136;59;0;-47.377;0;-1.195;-25;-48.539;-129.494;0;0;-1.590;-131.084;0;0;0;79.093;-2.813;-1.881;5.433;739;7.692;22.569;-42.420;-38.660;-13;0;-408;0;18.022;-16.859;-50.077;29.754;-381;-5.449;23.925
